885144,I went to a Shiur on ??? ?????? and extended Yom Tov into the week.
885145,I did something special on ??? ?????? because this ??? will affect my whole year.
885146,I did Kapparos (anytime before ??? ?????)
885147,I asked my friends for forgiveness
885148,I asked for Lekach- honey cake
885149,I gave extra ????
885150,I ate the first ????? (with kreplach)
885151,I ate the ????? ??????
885152,I received a ???? ?????
885153,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885154,I went to ??? and davened my quota of ?? ????
885155,I said extra ?????? after ?????
885156,I fasted part of the day
885157,I behaved extra well because my parents were fasting
885158,I went to ??? and davened my ????? quota nicely
885159,I listened to ???? ?????
885160,"I said "" ...???, ???? ??, ?' ???"" out loud"
885161,"I heard the ???? and said ""???? ??? ????????"""
885162,I spoke about or helped build the ???? on ????? ??? ?????
885163,I helped prepare for ??? ???
885164,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885165,I davened my ????? quota nicely
885166,"I ate & drank in the ???? and said ""???? ?????"""
885167,I said or heard a ??? ???? during any meal
885168,I shook ???? and ?????
885169,I went to ??? and davened my ????? and ???? quotas nicely
885170,I listened to ???? ?????
885171,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885172,I shook ???? and ?????
885173,I went to ??? and davened my ????? and ???? quotas nicely
885174,I listened to ???? ?????
885175,"I ate & drank in the ???? and said ""???? ?????"""
885176,"I helped set up, serve, or clean up by any meal"
885177,I said or heard a ??? ???? during any meal
885178,"I davened my ?????, ????, & ??? quotas"
885179,"I made a ""???? ?????"" in the ????"
885180,I learned ???? for at least 10 minutes
885181,I participated in ???? ??? ??????
885182,I shook the ???? and ?????
885183,"I davened my ?????, ????, & ??? quotas"
885184,"I made a ""???? ?????"" in the ????"
885185,I learned ???? for at least 10 minutes
885186,I participated in ???? ??? ??????
885187,I shook the ???? and ?????
885188,"I davened my ?????, ????, & ??? quotas"
885189,"I made a ""???? ?????"" in the ????"
885190,I learned ???? for at least 10 minutes
885191,I participated in ???? ??? ??????
885192,I shook the ???? and ?????
885193,"I davened my ?????, ????, & ??? quotas"
885194,"I made a ""???? ?????"" in the ????"
885195,I learned ???? for at least 10 minutes
885196,I participated in ???? ??? ??????
885197,I shook the ???? and ?????
885198,"I davened my ?????, ????, & ??? quotas nicely"
885199,"I made a ""???? ?????"" in the ????"
885200,I learned ???? for at least 10 minutes
885201,"I ate ?????? and ""klapped Hoshanas"""
885202,I helped prepare for ??? ???
885203,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885204,I went to ??? and davened my ???? and ????? quotas nicely
885205,I went to ??? and davened my ????? and ???? quotas nicely
885206,I listened to ???? ?????
885207,"I started saying ""???? ???? ?????? ????"""
885208,"I helped set up, serve, or clean up by any meal"
885209,I said or heard a ??? ???? during any meal
885210,I lit ??? candles using my own candlesticks and in my ??? clothing
885211,I went to ????? and said ??? ????
885212,I went to ??? and davened my ????? and ???? quotas nicely
885213,I listened to ???? ?????
885214,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885215,I went to ?????
885216,"I helped set up, serve, or clean up by any meal"
885217,I said or heard a ??? ???? during any meal
885218,"I lit ??? candles before the ??? using my own candlesticks, and in my ??? clothing"
885219,I went to a Shiur on ??? ?????? and extended Yom Tov into the week.
885220,I did something special on ??? ?????? because this ??? will affect my whole year.
885221,I did Kapparos (anytime before ??? ?????)
885222,I asked my friends for forgiveness
885223,I asked for Lekach- honey cake
885224,I gave extra ????
885225,I ate the first ????? (with kreplach)
885226,I ate the ????? ??????
885227,I received a ???? ?????
885228,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885229,I went to ??? and davened my quota of ?? ????
885230,I said extra ?????? after ?????
885231,I fasted part of the day
885232,I behaved extra well because my parents were fasting
885233,I went to ??? and davened my ????? quota nicely
885234,I listened to ???? ?????
885235,"I said "" ...???, ???? ??, ?' ???"" out loud"
885236,"I heard the ???? and said ""???? ??? ????????"""
885237,I spoke about or helped build the ???? on ????? ??? ?????
885238,I helped prepare for ??? ???
885239,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885240,I davened my ????? quota nicely
885241,"I ate & drank in the ???? and said ""???? ?????"""
885242,I said or heard a ??? ???? during any meal
885243,I shook ???? and ?????
885244,I went to ??? and davened my ????? and ???? quotas nicely
885245,I listened to ???? ?????
885246,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885247,I shook ???? and ?????
885248,I went to ??? and davened my ????? and ???? quotas nicely
885249,I listened to ???? ?????
885250,"I ate & drank in the ???? and said ""???? ?????"""
885251,"I helped set up, serve, or clean up by any meal"
885252,I said or heard a ??? ???? during any meal
885253,"I davened my ?????, ????, & ??? quotas"
885254,"I made a ""???? ?????"" in the ????"
885255,I learned ???? for at least 10 minutes
885256,I participated in ???? ??? ??????
885257,I shook the ???? and ?????
885258,"I davened my ?????, ????, & ??? quotas"
885259,"I made a ""???? ?????"" in the ????"
885260,I learned ???? for at least 10 minutes
885261,I participated in ???? ??? ??????
885262,I shook the ???? and ?????
885263,"I davened my ?????, ????, & ??? quotas"
885264,"I made a ""???? ?????"" in the ????"
885265,I learned ???? for at least 10 minutes
885266,I participated in ???? ??? ??????
885267,I shook the ???? and ?????
885268,"I davened my ?????, ????, & ??? quotas"
885269,"I made a ""???? ?????"" in the ????"
885270,I learned ???? for at least 10 minutes
885271,I participated in ???? ??? ??????
885272,I shook the ???? and ?????
885273,"I davened my ?????, ????, & ??? quotas nicely"
885274,"I made a ""???? ?????"" in the ????"
885275,I learned ???? for at least 10 minutes
885276,"I ate ?????? and ""klapped Hoshanas"""
885277,I helped prepare for ??? ???
885278,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885279,I went to ??? and davened my ???? and ????? quotas nicely
885280,I went to ??? and davened my ????? and ???? quotas nicely
885281,I listened to ???? ?????
885282,"I started saying ""???? ???? ?????? ????"""
885283,"I helped set up, serve, or clean up by any meal"
885284,I said or heard a ??? ???? during any meal
885285,I lit ??? candles using my own candlesticks and in my ??? clothing
885286,I went to ????? and said ??? ????
885287,I went to ??? and davened my ????? and ???? quotas nicely
885288,I listened to ???? ?????
885289,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885290,I went to ?????
885291,"I helped set up, serve, or clean up by any meal"
885292,I said or heard a ??? ???? during any meal
885293,"I lit ??? candles before the ??? using my own candlesticks, and in my ??? clothing"
885294,I went to a Shiur on ??? ?????? and extended Yom Tov into the week.
885295,I did something special on ??? ?????? because this ??? will affect my whole year.
885296,I did Kapparos (anytime before ??? ?????)
885297,I asked my friends for forgiveness
885298,I asked for Lekach- honey cake
885299,I gave extra ????
885300,I ate the first ????? (with kreplach)
885301,I ate the ????? ??????
885302,I received a ???? ?????
885303,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885304,I went to ??? and davened my quota of ?? ????
885305,I said extra ?????? after ?????
885306,I fasted part of the day
885307,I behaved extra well because my parents were fasting
885308,I went to ??? and davened my ????? quota nicely
885309,I listened to ???? ?????
885310,"I said "" ...???, ???? ??, ?' ???"" out loud"
885311,"I heard the ???? and said ""???? ??? ????????"""
885312,I spoke about or helped build the ???? on ????? ??? ?????
885313,I helped prepare for ??? ???
885314,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885315,I davened my ????? quota nicely
885316,"I ate & drank in the ???? and said ""???? ?????"""
885317,I said or heard a ??? ???? during any meal
885318,I shook ???? and ?????
885319,I went to ??? and davened my ????? and ???? quotas nicely
885320,I listened to ???? ?????
885321,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885322,I shook ???? and ?????
885323,I went to ??? and davened my ????? and ???? quotas nicely
885324,I listened to ???? ?????
885325,"I ate & drank in the ???? and said ""???? ?????"""
885326,"I helped set up, serve, or clean up by any meal"
885327,I said or heard a ??? ???? during any meal
885328,"I davened my ?????, ????, & ??? quotas"
885329,"I made a ""???? ?????"" in the ????"
885330,I learned ???? for at least 10 minutes
885331,I participated in ???? ??? ??????
885332,I shook the ???? and ?????
885333,"I davened my ?????, ????, & ??? quotas"
885334,"I made a ""???? ?????"" in the ????"
885335,I learned ???? for at least 10 minutes
885336,I participated in ???? ??? ??????
885337,I shook the ???? and ?????
885338,"I davened my ?????, ????, & ??? quotas"
885339,"I made a ""???? ?????"" in the ????"
885340,I learned ???? for at least 10 minutes
885341,I participated in ???? ??? ??????
885342,I shook the ???? and ?????
885343,"I davened my ?????, ????, & ??? quotas"
885344,"I made a ""???? ?????"" in the ????"
885345,I learned ???? for at least 10 minutes
885346,I participated in ???? ??? ??????
885347,I shook the ???? and ?????
885348,"I davened my ?????, ????, & ??? quotas nicely"
885349,"I made a ""???? ?????"" in the ????"
885350,I learned ???? for at least 10 minutes
885351,"I ate ?????? and ""klapped Hoshanas"""
885352,I helped prepare for ??? ???
885353,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885354,I went to ??? and davened my ???? and ????? quotas nicely
885355,I went to ??? and davened my ????? and ???? quotas nicely
885356,I listened to ???? ?????
885357,"I started saying ""???? ???? ?????? ????"""
885358,"I helped set up, serve, or clean up by any meal"
885359,I said or heard a ??? ???? during any meal
885360,I lit ??? candles using my own candlesticks and in my ??? clothing
885361,I went to ????? and said ??? ????
885362,I went to ??? and davened my ????? and ???? quotas nicely
885363,I listened to ???? ?????
885364,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885365,I went to ?????
885366,"I helped set up, serve, or clean up by any meal"
885367,I said or heard a ??? ???? during any meal
885368,"I lit ??? candles before the ??? using my own candlesticks, and in my ??? clothing"
885369,I went to a Shiur on ??? ?????? and extended Yom Tov into the week.
885370,I did something special on ??? ?????? because this ??? will affect my whole year.
885371,I did Kapparos (anytime before ??? ?????)
885372,I asked my friends for forgiveness
885373,I asked for Lekach- honey cake
885374,I gave extra ????
885375,I ate the first ????? (with kreplach)
885376,I davened my ???? quota with ?? ???
885377,I ate the ????? ??????
885378,I received a ???? ?????
885379,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
885380,I went to ??? for ?? ???? and davened my quota nicely
885381,I said extra ?????? after ?????
885382,I fasted part of the day
885383,I behaved extra well because my parents were fasting
885384,I went to ??? and davened my ????? quota nicely
885385,I followed ????? ????? inside
885386,I davened my ???? quota nicely
885387,I listened to ???? ?????
885388,I listened to ????? ????? & ????? ????
885389,I davened my ???? & ????? quotas nicely
885390,"I said "" ...???, ???? ??, ?' ???"" out loud"
885391,"I heard the ???? and said ""???? ??? ????????"""
885392,I helped prepare for ??? ???
885393,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885394,I davened my ????? quota nicely
885395,"I ate & drank in the ???? and said ""???? ?????"""
885396,I said a ??? ???? during any meal
885397,I shook ???? and ????? before eating
885398,I went to ??? and davened my ????? and ???? quotas nicely
885399,I followed along by ????? ?????
885400,I listened to ???? ?????
885401,I davened my ???? quota nicely
885402,I davened my ????? quota nicely
885403,I shook ???? and ????? before eating
885404,I went to ??? and davened my ????? and ???? quotas nicely
885405,I followed along by ????? ?????
885406,I listened to ???? ?????
885407,"I ate & drank in the ???? and said ""???? ?????"""
885408,"I helped set up, serve, or clean up by any meal"
885409,I said a ??? ???? during any meal
885410,I went to ??? & davened my ???? & ????? quotas nicely
885411,"I davened my ?????, ????, & ??? quotas with a ????"
885412,"I ate & drank in the ???? and said ""???? ?????"""
885413,I learned ???? for at least 15 minutes
885414,I davened my ???? quota with a ????
885415,I davened my ????? quota
885416,I participated in ???? ??? ??????
885417,I shook the ???? and ????? before eating
885418,"I davened my ?????, ????, & ??? quotas"
885419,"I ate & drank in the ???? and said ""???? ?????"""
885420,I learned ???? for at least 15 minutes
885421,I davened my ???? quota nicely
885422,I davened my ????? quota
885423,I participated in ???? ??? ??????
885424,I shook the ???? and ????? before eating
885425,"I davened my ?????, ????, & ??? quotas"
885426,"I ate & drank in the ???? and said ""???? ?????"""
885427,I learned ???? for at least 15 minutes
885428,I davened my ???? quota nicely
885429,I davened my ????? quota
885430,I participated in ???? ??? ??????
885431,I shook the ???? and ????? before eating
885432,"I davened my ?????, ????, & ??? quotas"
885433,"I ate & drank in the ???? and said ""???? ?????"""
885434,I learned ???? for at least 15 minutes
885435,I davened my ???? quota nicely
885436,I davened my ????? quota
885437,I participated in ???? ??? ??????
885438,I shook the ???? and ????? before eating
885439,"I davened my ?????, ????, & ??? quotas"
885440,"I ate & drank in the ???? and said ""???? ?????"""
885441,I learned ???? for at least 15 minutes
885442,"I ate ?????? and ""klapped Hoshanas"""
885443,I helped prepare for ??? ???
885444,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885445,I davened my ???? and ????? quotas nicely
885446,I participated in ????? and said ??? ????
885447,I davened my ????? and ???? quotas nicely
885448,I followed ????? ????? inside
885449,I listened to ???? ?????
885450,"I started saying ""???? ???? ?????? ????"""
885451,I ate and drank in the ????
885452,"I helped set up, serve, or clean up by any meal"
885453,I said a ??? ???? during any meal
885454,I davened my ???? & ????? quotas nicely
885455,I participated in ????? and said ??? ????
885456,I davened my ????? and ???? quotas nicely
885457,I listened to a ??? ????-? Sicha 
885458,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885459,I participated in ????? and said ??? ????
885460,I followed along by ????? ?????
885461,"I helped set up, serve, or clean up by any meal"
885462,I said a ??? ???? during any meal
885463,I did something special on ??? ?????? because this ??? will affect my whole year.
885464,I did Kapparos (anytime before ??? ?????)
885465,I asked my friends for forgiveness
885466,I asked for Lekach- honey cake
885467,I gave extra ????
885468,I ate the first ????? (with kreplach)
885469,I davened my ???? quota with ?? ???
885470,I ate the ????? ??????
885471,I received a ???? ?????
885472,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
885473,I went to ??? for ?? ???? and davened my quota nicely
885474,I said extra ?????? after ?????
885475,I fasted part of the day
885476,I behaved extra well because my parents were fasting
885477,I went to ??? and davened my ????? quota nicely
885478,I followed ????? ????? inside
885479,I davened my ???? quota nicely
885480,I listened to ???? ?????
885481,I listened to ????? ????? & ????? ????
885482,I davened my ???? & ????? quotas nicely
885483,"I said "" ...???, ???? ??, ?' ???"" out loud"
885484,"I heard the ???? and said ""???? ??? ????????"""
885485,I helped prepare for ??? ???
885486,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885487,I davened my ????? quota nicely
885488,"I ate & drank in the ???? and said ""???? ?????"""
885489,I said a ??? ???? during any meal
885490,I shook ???? and ????? before eating
885491,I went to ??? and davened my ????? and ???? quotas nicely
885492,I followed along by ????? ?????
885493,I listened to ???? ?????
885494,I davened my ???? quota nicely
885495,I davened my ????? quota nicely
885496,I shook ???? and ????? before eating
885497,I went to ??? and davened my ????? and ???? quotas nicely
885498,I followed along by ????? ?????
885499,I listened to ???? ?????
885500,"I ate & drank in the ???? and said ""???? ?????"""
885501,"I helped set up, serve, or clean up by any meal"
885502,I said a ??? ???? during any meal
885503,I went to ??? & davened my ???? & ????? quotas nicely
885504,"I davened my ?????, ????, & ??? quotas with a ????"
885505,"I ate & drank in the ???? and said ""???? ?????"""
885506,I learned ???? for at least 15 minutes
885507,I davened my ???? quota with a ????
885508,I davened my ????? quota
885509,I participated in ???? ??? ??????
885510,I shook the ???? and ????? before eating
885511,"I davened my ?????, ????, & ??? quotas"
885512,"I ate & drank in the ???? and said ""???? ?????"""
885513,I learned ???? for at least 15 minutes
885514,I davened my ???? quota nicely
885515,I davened my ????? quota
885516,I participated in ???? ??? ??????
885517,I shook the ???? and ????? before eating
885518,"I davened my ?????, ????, & ??? quotas"
885519,"I ate & drank in the ???? and said ""???? ?????"""
885520,I learned ???? for at least 15 minutes
885521,I davened my ???? quota nicely
885522,I davened my ????? quota
885523,I participated in ???? ??? ??????
885524,I shook the ???? and ????? before eating
885525,"I davened my ?????, ????, & ??? quotas"
885526,"I ate & drank in the ???? and said ""???? ?????"""
885527,I learned ???? for at least 15 minutes
885528,I davened my ???? quota nicely
885529,I davened my ????? quota
885530,I participated in ???? ??? ??????
885531,I shook the ???? and ????? before eating
885532,"I davened my ?????, ????, & ??? quotas"
885533,"I ate & drank in the ???? and said ""???? ?????"""
885534,I learned ???? for at least 15 minutes
885535,"I ate ?????? and ""klapped Hoshanas"""
885536,I helped prepare for ??? ???
885537,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885538,I davened my ???? and ????? quotas nicely
885539,I participated in ????? and said ??? ????
885540,I davened my ????? and ???? quotas nicely
885541,I followed ????? ????? inside
885542,I listened to ???? ?????
885543,"I started saying ""???? ???? ?????? ????"""
885544,I ate and drank in the ????
885545,"I helped set up, serve, or clean up by any meal"
885546,I said a ??? ???? during any meal
885547,I davened my ???? & ????? quotas nicely
885548,I participated in ????? and said ??? ????
885549,I davened my ????? and ???? quotas nicely
885550,I listened to a ??? ????-? Sicha 
885551,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885552,I participated in ????? and said ??? ????
885553,I followed along by ????? ?????
885554,"I helped set up, serve, or clean up by any meal"
885555,I said a ??? ???? during any meal
885556,I did something special on ??? ?????? because this ??? will affect my whole year.
885557,I did Kapparos (anytime before ??? ?????)
885558,I asked my friends for forgiveness
885559,I asked for Lekach- honey cake
885560,I gave extra ????
885561,I ate the first ????? (with kreplach)
885562,I davened my ???? quota with ?? ???
885563,I ate the ????? ??????
885564,I received a ???? ?????
885565,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
885566,I went to ??? for ?? ???? and davened my quota nicely
885567,I said extra ?????? after ?????
885568,I fasted part of the day
885569,I behaved extra well because my parents were fasting
885570,I went to ??? and davened my ????? quota nicely
885571,I followed ????? ????? inside
885572,I davened my ???? quota nicely
885573,I listened to ???? ?????
885574,I listened to ????? ????? & ????? ????
885575,I davened my ???? & ????? quotas nicely
885576,"I said "" ...???, ???? ??, ?' ???"" out loud"
885577,"I heard the ???? and said ""???? ??? ????????"""
885578,I helped prepare for ??? ???
885579,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885580,I davened my ????? quota nicely
885581,"I ate & drank in the ???? and said ""???? ?????"""
885582,I said a ??? ???? during any meal
885583,I shook ???? and ????? before eating
885584,I went to ??? and davened my ????? and ???? quotas nicely
885585,I followed along by ????? ?????
885586,I listened to ???? ?????
885587,I davened my ???? quota nicely
885588,I davened my ????? quota nicely
885589,I shook ???? and ????? before eating
885590,I went to ??? and davened my ????? and ???? quotas nicely
885591,I followed along by ????? ?????
885592,I listened to ???? ?????
885593,"I ate & drank in the ???? and said ""???? ?????"""
885594,"I helped set up, serve, or clean up by any meal"
885595,I said a ??? ???? during any meal
885596,I went to ??? & davened my ???? & ????? quotas nicely
885597,"I davened my ?????, ????, & ??? quotas with a ????"
885598,"I ate & drank in the ???? and said ""???? ?????"""
885599,I learned ???? for at least 15 minutes
885600,I davened my ???? quota with a ????
885601,I davened my ????? quota
885602,I participated in ???? ??? ??????
885603,I shook the ???? and ????? before eating
885604,"I davened my ?????, ????, & ??? quotas"
885605,"I ate & drank in the ???? and said ""???? ?????"""
885606,I learned ???? for at least 15 minutes
885607,I davened my ???? quota nicely
885608,I davened my ????? quota
885609,I participated in ???? ??? ??????
885610,I shook the ???? and ????? before eating
885611,"I davened my ?????, ????, & ??? quotas"
885612,"I ate & drank in the ???? and said ""???? ?????"""
885613,I learned ???? for at least 15 minutes
885614,I davened my ???? quota nicely
885615,I davened my ????? quota
885616,I participated in ???? ??? ??????
885617,I shook the ???? and ????? before eating
885618,"I davened my ?????, ????, & ??? quotas"
885619,"I ate & drank in the ???? and said ""???? ?????"""
885620,I learned ???? for at least 15 minutes
885621,I davened my ???? quota nicely
885622,I davened my ????? quota
885623,I participated in ???? ??? ??????
885624,I shook the ???? and ????? before eating
885625,"I davened my ?????, ????, & ??? quotas"
885626,"I ate & drank in the ???? and said ""???? ?????"""
885627,I learned ???? for at least 15 minutes
885628,"I ate ?????? and ""klapped Hoshanas"""
885629,I helped prepare for ??? ???
885630,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885631,I davened my ???? and ????? quotas nicely
885632,I participated in ????? and said ??? ????
885633,I davened my ????? and ???? quotas nicely
885634,I followed ????? ????? inside
885635,I listened to ???? ?????
885636,"I started saying ""???? ???? ?????? ????"""
885637,I ate and drank in the ????
885638,"I helped set up, serve, or clean up by any meal"
885639,I said a ??? ???? during any meal
885640,I davened my ???? & ????? quotas nicely
885641,I participated in ????? and said ??? ????
885642,I davened my ????? and ???? quotas nicely
885643,I listened to a ??? ????-? Sicha 
885644,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885645,I participated in ????? and said ??? ????
885646,I followed along by ????? ?????
885647,"I helped set up, serve, or clean up by any meal"
885648,I said a ??? ???? during any meal
885649,I did something special on ??? ?????? because this ??? will affect my whole year.
885650,I did Kapparos (anytime before ??? ?????)
885651,I asked my friends for forgiveness
885652,I asked for Lekach- honey cake
885653,I gave extra ????
885654,I ate the first ????? (with kreplach)
885655,I davened my ???? quota with ?? ???
885656,I ate the ????? ??????
885657,I received a ???? ?????
885658,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
885659,I went to ??? for ?? ???? and davened my quota nicely
885660,I said extra ?????? after ?????
885661,I fasted part of the day
885662,I behaved extra well because my parents were fasting
885663,I went to ??? and davened my ????? quota nicely
885664,I followed ????? ????? inside
885665,I davened my ???? quota nicely
885666,I listened to ???? ?????
885667,I listened to ????? ????? & ????? ????
885668,I davened my ???? & ????? quotas nicely
885669,"I said "" ...???, ???? ??, ?' ???"" out loud"
885670,"I heard the ???? and said ""???? ??? ????????"""
885671,I helped prepare for ??? ???
885672,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885673,I davened my ????? quota nicely
885674,"I ate & drank in the ???? and said ""???? ?????"""
885675,I said a ??? ???? during any meal
885676,I shook ???? and ????? before eating
885677,I went to ??? and davened my ????? and ???? quotas nicely
885678,I followed along by ????? ?????
885679,I listened to ???? ?????
885680,I davened my ???? quota nicely
885681,I davened my ????? quota nicely
885682,I shook ???? and ????? before eating
885683,I went to ??? and davened my ????? and ???? quotas nicely
885684,I followed along by ????? ?????
885685,I listened to ???? ?????
885686,"I ate & drank in the ???? and said ""???? ?????"""
885687,"I helped set up, serve, or clean up by any meal"
885688,I said a ??? ???? during any meal
885689,I went to ??? & davened my ???? & ????? quotas nicely
885690,"I davened my ?????, ????, & ??? quotas with a ????"
885691,"I ate & drank in the ???? and said ""???? ?????"""
885692,I learned ???? for at least 15 minutes
885693,I davened my ???? quota with a ????
885694,I davened my ????? quota
885695,I participated in ???? ??? ??????
885696,I shook the ???? and ????? before eating
885697,"I davened my ?????, ????, & ??? quotas"
885698,"I ate & drank in the ???? and said ""???? ?????"""
885699,I learned ???? for at least 15 minutes
885700,I davened my ???? quota nicely
885701,I davened my ????? quota
885702,I participated in ???? ??? ??????
885703,I shook the ???? and ????? before eating
885704,"I davened my ?????, ????, & ??? quotas"
885705,"I ate & drank in the ???? and said ""???? ?????"""
885706,I learned ???? for at least 15 minutes
885707,I davened my ???? quota nicely
885708,I davened my ????? quota
885709,I participated in ???? ??? ??????
885710,I shook the ???? and ????? before eating
885711,"I davened my ?????, ????, & ??? quotas"
885712,"I ate & drank in the ???? and said ""???? ?????"""
885713,I learned ???? for at least 15 minutes
885714,I davened my ???? quota nicely
885715,I davened my ????? quota
885716,I participated in ???? ??? ??????
885717,I shook the ???? and ????? before eating
885718,"I davened my ?????, ????, & ??? quotas"
885719,"I ate & drank in the ???? and said ""???? ?????"""
885720,I learned ???? for at least 15 minutes
885721,"I ate ?????? and ""klapped Hoshanas"""
885722,I helped prepare for ??? ???
885723,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885724,I davened my ???? and ????? quotas nicely
885725,I participated in ????? and said ??? ????
885726,I davened my ????? and ???? quotas nicely
885727,I followed ????? ????? inside
885728,I listened to ???? ?????
885729,"I started saying ""???? ???? ?????? ????"""
885730,I ate and drank in the ????
885731,"I helped set up, serve, or clean up by any meal"
885732,I said a ??? ???? during any meal
885733,I davened my ???? & ????? quotas nicely
885734,I participated in ????? and said ??? ????
885735,I davened my ????? and ???? quotas nicely
885736,I listened to a ??? ????-? Sicha 
885737,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885738,I participated in ????? and said ??? ????
885739,I followed along by ????? ?????
885740,"I helped set up, serve, or clean up by any meal"
885741,I said a ??? ???? during any meal
885742,I did something special on ??? ?????? because this ??? will affect my whole year.
885743,I did Kapparos (anytime before ??? ?????)
885744,I asked my friends for forgiveness
885745,I asked for Lekach- honey cake
885746,I gave extra ????
885747,I ate the first ????? (with kreplach)
885748,I davened my ???? quota with ?? ???
885749,I ate the ????? ??????
885750,I received a ???? ?????
885751,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
885752,I went to ??? for ?? ???? and davened my quota nicely
885753,I said extra ?????? after ?????
885754,I fasted part of the day
885755,I behaved extra well because my parents were fasting
885756,I went to ??? and davened my ????? quota nicely
885757,I followed ????? ????? inside
885758,I davened my ???? quota nicely
885759,I listened to ???? ?????
885760,I listened to ????? ????? & ????? ????
885761,I davened my ???? & ????? quotas nicely
885762,"I said "" ...???, ???? ??, ?' ???"" out loud"
885763,"I heard the ???? and said ""???? ??? ????????"""
885764,I helped prepare for ??? ???
885765,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885766,I davened my ????? quota nicely
885767,"I ate & drank in the ???? and said ""???? ?????"""
885768,I said a ??? ???? during any meal
885769,I shook ???? and ????? before eating
885770,I went to ??? and davened my ????? and ???? quotas nicely
885771,I followed along by ????? ?????
885772,I listened to ???? ?????
885773,I davened my ???? quota nicely
885774,I davened my ????? quota nicely
885775,I shook ???? and ????? before eating
885776,I went to ??? and davened my ????? and ???? quotas nicely
885777,I followed along by ????? ?????
885778,I listened to ???? ?????
885779,"I ate & drank in the ???? and said ""???? ?????"""
885780,"I helped set up, serve, or clean up by any meal"
885781,I said a ??? ???? during any meal
885782,I went to ??? & davened my ???? & ????? quotas nicely
885783,"I davened my ?????, ????, & ??? quotas with a ????"
885784,"I ate & drank in the ???? and said ""???? ?????"""
885785,I learned ???? for at least 15 minutes
885786,I davened my ???? quota with a ????
885787,I davened my ????? quota
885788,I participated in ???? ??? ??????
885789,I shook the ???? and ????? before eating
885790,"I davened my ?????, ????, & ??? quotas"
885791,"I ate & drank in the ???? and said ""???? ?????"""
885792,I learned ???? for at least 15 minutes
885793,I davened my ???? quota nicely
885794,I davened my ????? quota
885795,I participated in ???? ??? ??????
885796,I shook the ???? and ????? before eating
885797,"I davened my ?????, ????, & ??? quotas"
885798,"I ate & drank in the ???? and said ""???? ?????"""
885799,I learned ???? for at least 15 minutes
885800,I davened my ???? quota nicely
885801,I davened my ????? quota
885802,I participated in ???? ??? ??????
885803,I shook the ???? and ????? before eating
885804,"I davened my ?????, ????, & ??? quotas"
885805,"I ate & drank in the ???? and said ""???? ?????"""
885806,I learned ???? for at least 15 minutes
885807,I davened my ???? quota nicely
885808,I davened my ????? quota
885809,I participated in ???? ??? ??????
885810,I shook the ???? and ????? before eating
885811,"I davened my ?????, ????, & ??? quotas"
885812,"I ate & drank in the ???? and said ""???? ?????"""
885813,I learned ???? for at least 15 minutes
885814,"I ate ?????? and ""klapped Hoshanas"""
885815,I helped prepare for ??? ???
885816,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885817,I davened my ???? and ????? quotas nicely
885818,I participated in ????? and said ??? ????
885819,I davened my ????? and ???? quotas nicely
885820,I followed ????? ????? inside
885821,I listened to ???? ?????
885822,"I started saying ""???? ???? ?????? ????"""
885823,I ate and drank in the ????
885824,"I helped set up, serve, or clean up by any meal"
885825,I said a ??? ???? during any meal
885826,I davened my ???? & ????? quotas nicely
